loss,train,estimators,train_time,params,iteration
-0.7720335561540289,-0.8000877678679188,371.4,2.5461386086799394,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9162691146523713, 'learning_rate': 0.06546311078987566, 'min_child_samples': 460, 'num_leaves': 137, 'reg_alpha': 0.42284289378519724, 'reg_lambda': 0.9782199140091431, 'subsample_for_bin': 200000, 'subsample': 1.0}",149
-0.774665015402883,-0.8096643484309428,185.4,1.8032519973694434,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8857732562004021, 'learning_rate': 0.07324299684789892, 'min_child_samples': 415, 'num_leaves': 135, 'reg_alpha': 0.5919554836051639, 'reg_lambda': 0.8016680315991978, 'subsample_for_bin': 140000, 'subsample': 1.0}",150
-0.7737874597043517,-0.7995642302529247,266.4,2.4949021852171427,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9388041662486837, 'learning_rate': 0.05808107891669266, 'min_child_samples': 450, 'num_leaves': 132, 'reg_alpha': 0.5436921453542913, 'reg_lambda': 0.8533947824513515, 'subsample_for_bin': 180000, 'subsample': 1.0}",151
-0.7743309407163055,-0.8162814202759383,314.2,2.4921254377604782,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9440052032516241, 'learning_rate': 0.07399210888418298, 'min_child_samples': 415, 'num_leaves': 125, 'reg_alpha': 0.35233595046799454, 'reg_lambda': 0.9007907162694067, 'subsample_for_bin': 140000, 'subsample': 1.0}",152
-0.7715358828999435,-0.7976056904541279,183.2,1.925154680932792,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8827784256044959, 'learning_rate': 0.1029108219877716, 'min_child_samples': 470, 'num_leaves': 150, 'reg_alpha': 0.6271267033068759, 'reg_lambda': 0.7942173905729628, 'subsample_for_bin': 140000, 'subsample': 1.0}",153
-0.770113477826607,-0.7919992240978796,269.0,2.7850532366373955,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9533515003328991, 'learning_rate': 0.14666640367683542, 'min_child_samples': 495, 'num_leaves': 140, 'reg_alpha': 0.5964770289452701, 'reg_lambda': 0.9261275479702455, 'subsample_for_bin': 220000, 'subsample': 1.0}",154
-0.7734856225727335,-0.8105896805424834,204.8,2.2469251546808664,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9729430667165728, 'learning_rate': 0.12287219880845494, 'min_child_samples': 440, 'num_leaves': 135, 'reg_alpha': 0.5743140032983672, 'reg_lambda': 0.8271820510911142, 'subsample_for_bin': 120000, 'subsample': 1.0}",155
-0.7734391489440794,-0.81982906290422,208.0,2.4494348656171496,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9312459171459693, 'learning_rate': 0.08617418663278378, 'min_child_samples': 380, 'num_leaves': 132, 'reg_alpha': 0.46435537443997177, 'reg_lambda': 0.8781353549975995, 'subsample_for_bin': 160000, 'subsample': 1.0}",156
-0.7738033711706637,-0.8113782922698789,298.8,3.287913610784017,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9032628924800284, 'learning_rate': 0.06240521093297559, 'min_child_samples': 430, 'num_leaves': 144, 'reg_alpha': 0.7210168609330544, 'reg_lambda': 0.7393745812344534, 'subsample_for_bin': 180000, 'subsample': 1.0}",157
-0.7699118074217575,-0.7945269240850201,317.6,3.0237738734285813,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9626198094948901, 'learning_rate': 0.09308835466505569, 'min_child_samples': 485, 'num_leaves': 113, 'reg_alpha': 0.5098027986625491, 'reg_lambda': 0.7101667856745336, 'subsample_for_bin': 160000, 'subsample': 1.0}",158
-0.7731529914435613,-0.8151368000870951,179.0,2.594027688967799,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8882836545580991, 'learning_rate': 0.1135003079108914, 'min_child_samples': 405, 'num_leaves': 140, 'reg_alpha': 0.4433355355258196, 'reg_lambda': 0.8108277553551158, 'subsample_for_bin': 100000, 'subsample': 1.0}",159
-0.7705772105558749,-0.7938753219684471,222.2,2.571638491487647,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9999860520860322, 'learning_rate': 0.04023239209624941, 'min_child_samples': 455, 'num_leaves': 118, 'reg_alpha': 0.38543504001104795, 'reg_lambda': 0.840341134501701, 'subsample_for_bin': 140000, 'subsample': 1.0}",160
-0.7749768725306613,-0.8074254510968052,81.6,1.3431077953728163,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8635474941572823, 'learning_rate': 0.18914378933393633, 'min_child_samples': 420, 'num_leaves': 127, 'reg_alpha': 0.41055129829119585, 'reg_lambda': 0.9641296684543442, 'subsample_for_bin': 120000, 'subsample': 1.0}",161
-0.7689527340877278,-0.8084887092940546,286.6,8.84014843453133,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.8652073592471605, 'learning_rate': 0.036133445244522736, 'min_child_samples': 420, 'num_leaves': 130, 'reg_alpha': 0.40871007984703833, 'reg_lambda': 0.9595141446300071, 'subsample_for_bin': 120000, 'subsample': 0.6719611228814074}",162
-0.7693924246714909,-0.8001673045316376,87.4,1.498049848334631,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8440261623953691, 'learning_rate': 0.03001954839455231, 'min_child_samples': 390, 'num_leaves': 95, 'reg_alpha': 0.533489395713715, 'reg_lambda': 0.779372188478235, 'subsample_for_bin': 120000, 'subsample': 1.0}",163
-0.7654710874142647,-0.8388500430301289,22.6,1.8505215574814429,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.8560627286918426, 'learning_rate': 0.18976229529815838, 'min_child_samples': 370, 'num_leaves': 97, 'reg_alpha': 0.3677942871774774, 'reg_lambda': 0.6505444930351355, 'subsample_for_bin': 100000, 'subsample': 0.8620597630801682}",164
-0.7686299780699555,-0.7964625447630109,187.2,2.113317578899114,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9226957217799995, 'learning_rate': 0.027759700329850853, 'min_child_samples': 445, 'num_leaves': 105, 'reg_alpha': 0.31977839833496, 'reg_lambda': 0.917037794478448, 'subsample_for_bin': 200000, 'subsample': 1.0}",165
-0.767150690175199,-0.8321592494033803,131.0,2.631020268378961,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.8771546961908546, 'learning_rate': 0.04545363815802353, 'min_child_samples': 130, 'num_leaves': 116, 'reg_alpha': 0.6381490097309432, 'reg_lambda': 0.8860747363751859, 'subsample_for_bin': 120000, 'subsample': 1.0}",166
-0.7685355730498314,-0.788989562836294,140.4,1.5607118394909776,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.766948111233682, 'learning_rate': 0.052885824703367335, 'min_child_samples': 480, 'num_leaves': 111, 'reg_alpha': 0.48619266841314324, 'reg_lambda': 0.7552870224378657, 'subsample_for_bin': 80000, 'subsample': 1.0}",167
-0.7659359114239864,-0.7986235263700991,433.0,15.415869842736356,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.8503101521791628, 'learning_rate': 0.010030388273995135, 'min_child_samples': 465, 'num_leaves': 51, 'reg_alpha': 0.2935081173509783, 'reg_lambda': 0.8638647095503454, 'subsample_for_bin': 100000, 'subsample': 0.9553559419968642}",168
-0.765758261589961,-0.7892600972005982,87.4,1.567261459132169,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8330313241067706, 'learning_rate': 0.019896088770121962, 'min_child_samples': 500, 'num_leaves': 85, 'reg_alpha': 0.6679600414663668, 'reg_lambda': 0.616228231806629, 'subsample_for_bin': 120000, 'subsample': 1.0}",169
-0.7648633189275369,-0.7848206139169985,286.6,2.2192231023573186,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.8657616460160223, 'learning_rate': 0.04221954976357295, 'min_child_samples': 410, 'num_leaves': 79, 'reg_alpha': 0.3417167829523917, 'reg_lambda': 0.6838508164840946, 'subsample_for_bin': 100000, 'subsample': 1.0}",170
-0.7682997071589768,-0.8123966867911122,155.4,2.0497163519194146,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.8986099987296787, 'learning_rate': 0.02431182475303127, 'min_child_samples': 355, 'num_leaves': 126, 'reg_alpha': 0.6981233786284594, 'reg_lambda': 0.7312210549719177, 'subsample_for_bin': 160000, 'subsample': 0.5416668367817212}",171
-0.7690958395997385,-0.7859270399899193,95.6,1.3683306292141424,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8134482248302435, 'learning_rate': 0.06711208095237135, 'min_child_samples': 490, 'num_leaves': 101, 'reg_alpha': 0.5493274153692288, 'reg_lambda': 0.801960482007611, 'subsample_for_bin': 100000, 'subsample': 1.0}",172
-0.7719014025416119,-0.8036127527868698,118.0,1.5157946356039247,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.7741380456601737, 'learning_rate': 0.18040304979347477, 'min_child_samples': 400, 'num_leaves': 73, 'reg_alpha': 0.43299462787049603, 'reg_lambda': 0.963419241569696, 'subsample_for_bin': 140000, 'subsample': 1.0}",173
-0.7678578765669234,-0.8079838946924415,71.2,1.3564658791719921,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.7976183278514886, 'learning_rate': 0.05842250059116482, 'min_child_samples': 335, 'num_leaves': 120, 'reg_alpha': 0.2571478852882624, 'reg_lambda': 0.5802098852978422, 'subsample_for_bin': 80000, 'subsample': 1.0}",174
-0.7660050927616848,-0.8005229499267024,148.0,4.236866058486157,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.9137637347864556, 'learning_rate': 0.04974910571511577, 'min_child_samples': 380, 'num_leaves': 129, 'reg_alpha': 0.6070009929921676, 'reg_lambda': 0.8934046850342434, 'subsample_for_bin': 100000, 'subsample': 0.505516727463195}",175
-0.7606998460905436,-0.7668981530674337,80.4,1.212560273795134,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.7839322775251176, 'learning_rate': 0.07841263899596866, 'min_child_samples': 475, 'num_leaves': 107, 'reg_alpha': 0.5820008734411306, 'reg_lambda': 0.8481314689372179, 'subsample_for_bin': 80000, 'subsample': 1.0}",176
-0.7699002149201742,-0.8466558896020284,140.2,1.6426694094707273,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8881854517364953, 'learning_rate': 0.1987094817229395, 'min_child_samples': 320, 'num_leaves': 31, 'reg_alpha': 0.5010388778235302, 'reg_lambda': 0.9361525060079112, 'subsample_for_bin': 120000, 'subsample': 1.0}",177
-0.764067625934468,-0.8053674419743866,45.0,1.4089521518799302,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.8415990019516294, 'learning_rate': 0.09986462748447973, 'min_child_samples': 425, 'num_leaves': 39, 'reg_alpha': 0.5240356897566901, 'reg_lambda': 0.8210628976869363, 'subsample_for_bin': 180000, 'subsample': 0.6036801891438515}",178
-0.770190214824955,-0.7968507403258464,202.8,2.118130949157603,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8212467740688457, 'learning_rate': 0.05547434439594905, 'min_child_samples': 455, 'num_leaves': 88, 'reg_alpha': 0.7965232980786779, 'reg_lambda': 0.770648073320527, 'subsample_for_bin': 140000, 'subsample': 1.0}",179
-0.7713954044147744,-0.8133306216102824,116.8,2.078054422202513,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.988338893723689, 'learning_rate': 0.13399069645544995, 'min_child_samples': 390, 'num_leaves': 65, 'reg_alpha': 0.8306784492510315, 'reg_lambda': 0.7073217784092658, 'subsample_for_bin': 60000, 'subsample': 1.0}",180
-0.7681237212731538,-0.7955656967163185,451.8,3.4177710699441377,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.8729933129085055, 'learning_rate': 0.16384540033247283, 'min_child_samples': 440, 'num_leaves': 93, 'reg_alpha': 0.6569125287139483, 'reg_lambda': 0.9925628943013762, 'subsample_for_bin': 120000, 'subsample': 1.0}",181
-0.7656660397487676,-0.7907157799485118,175.8,8.933654452239352,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.9093711037517912, 'learning_rate': 0.011501100951287504, 'min_child_samples': 365, 'num_leaves': 134, 'reg_alpha': 0.6245568874906503, 'reg_lambda': 0.6619305635343684, 'subsample_for_bin': 160000, 'subsample': 0.7736312902327107}",182
-0.7739608643713526,-0.8113017085511046,379.6,3.4998600532935598,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8542915043869437, 'learning_rate': 0.038216415385726406, 'min_child_samples': 420, 'num_leaves': 99, 'reg_alpha': 0.4723131471590191, 'reg_lambda': 0.9091031698158701, 'subsample_for_bin': 80000, 'subsample': 1.0}",183
-0.7694145607475575,-0.8140833648462633,73.2,1.8141462226903968,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7536931241988342, 'learning_rate': 0.033576833655813, 'min_child_samples': 375, 'num_leaves': 42, 'reg_alpha': 0.40318542048327743, 'reg_lambda': 0.6346676871079444, 'subsample_for_bin': 60000, 'subsample': 0.8413734692207933}",184
-0.752597734195737,-0.9535181661148956,52.4,2.506911433077221,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.803284775023764, 'learning_rate': 0.10883493258990105, 'min_child_samples': 55, 'num_leaves': 62, 'reg_alpha': 0.3651554995177988, 'reg_lambda': 0.8684533697531845, 'subsample_for_bin': 160000, 'subsample': 1.0}",185
-0.7640074188658981,-0.8937392847773307,56.4,2.588501500728853,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8329333475806889, 'learning_rate': 0.08269818831807832, 'min_child_samples': 105, 'num_leaves': 48, 'reg_alpha': 0.5736314620374475, 'reg_lambda': 0.7854055408064637, 'subsample_for_bin': 100000, 'subsample': 1.0}",186
-0.7617946470314904,-0.7690949951407855,131.6,1.8789404100098182,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.8600674602994571, 'learning_rate': 0.07393338931182086, 'min_child_samples': 465, 'num_leaves': 123, 'reg_alpha': 0.7342586621433167, 'reg_lambda': 0.7530736462942417, 'subsample_for_bin': 80000, 'subsample': 1.0}",187
-0.7732690002461469,-0.8092386212096241,133.4,1.854005434028295,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.7905139107554142, 'learning_rate': 0.061059354513357346, 'min_child_samples': 345, 'num_leaves': 70, 'reg_alpha': 0.6802492384067065, 'reg_lambda': 0.9789911743390269, 'subsample_for_bin': 140000, 'subsample': 1.0}",188
-0.7680535198690517,-0.7954041856640263,198.4,5.870866736602693,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.7388048943020077, 'learning_rate': 0.045926643657531976, 'min_child_samples': 450, 'num_leaves': 142, 'reg_alpha': 0.7089757341449173, 'reg_lambda': 0.685393125153027, 'subsample_for_bin': 180000, 'subsample': 0.5470923847693105}",189
-0.7676338426077562,-0.8027992465684324,320.2,2.5759802527227293,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8798525696004046, 'learning_rate': 0.02276753088769676, 'min_child_samples': 405, 'num_leaves': 146, 'reg_alpha': 0.7756883395810991, 'reg_lambda': 0.9380461758037715, 'subsample_for_bin': 120000, 'subsample': 1.0}",190
-0.7682815470203825,-0.8354070998371299,128.8,2.017140627097433,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9228395046692379, 'learning_rate': 0.06438841465035244, 'min_child_samples': 260, 'num_leaves': 57, 'reg_alpha': 0.41945126171227165, 'reg_lambda': 0.8302391684401181, 'subsample_for_bin': 60000, 'subsample': 1.0}",191
-0.768750311005463,-0.8778347126240835,38.8,2.5193291432760816,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.9029019111885997, 'learning_rate': 0.0877376102677848, 'min_child_samples': 215, 'num_leaves': 114, 'reg_alpha': 0.7552197395700804, 'reg_lambda': 0.7276519963513909, 'subsample_for_bin': 100000, 'subsample': 0.9298978355144594}",192
-0.7690054284103469,-0.7897769796419362,255.4,2.9231322803570947,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9466717494200688, 'learning_rate': 0.06940955496631215, 'min_child_samples': 500, 'num_leaves': 138, 'reg_alpha': 0.3179853567215831, 'reg_lambda': 0.7974680586465007, 'subsample_for_bin': 120000, 'subsample': 1.0}",193
-0.7660716576118872,-0.7839725012812879,149.2,1.9445014597695263,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.826477148890837, 'learning_rate': 0.118388609215839, 'min_child_samples': 435, 'num_leaves': 76, 'reg_alpha': 0.5427921188655351, 'reg_lambda': 0.9112259536690849, 'subsample_for_bin': 160000, 'subsample': 1.0}",194
-0.7701830592169435,-0.8160859250310398,174.2,1.9594899795883975,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8157255669973993, 'learning_rate': 0.03155654180548876, 'min_child_samples': 295, 'num_leaves': 109, 'reg_alpha': 0.49154687017565857, 'reg_lambda': 0.8520178680305401, 'subsample_for_bin': 140000, 'subsample': 1.0}",195
-0.7697517887293257,-0.8309485277505946,122.2,5.8215036647834495,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.8942831618787557, 'learning_rate': 0.05136382260177607, 'min_child_samples': 270, 'num_leaves': 83, 'reg_alpha': 0.5239561594358606, 'reg_lambda': 0.8844462919791333, 'subsample_for_bin': 60000, 'subsample': 0.7016226828181998}",196
-0.7720958128885778,-0.7934304450097611,212.4,1.8359028155455235,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8479215733572081, 'learning_rate': 0.14538034535992264, 'min_child_samples': 485, 'num_leaves': 121, 'reg_alpha': 0.5958569694912853, 'reg_lambda': 0.9538510912175422, 'subsample_for_bin': 80000, 'subsample': 1.0}",197
-0.7696710049815219,-0.8162850864700119,128.2,1.996807394647476,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.7594332237960184, 'learning_rate': 0.035506704568577116, 'min_child_samples': 310, 'num_leaves': 118, 'reg_alpha': 0.3880676127018118, 'reg_lambda': 0.6021643386223023, 'subsample_for_bin': 280000, 'subsample': 1.0}",198
-0.7701402967860898,-0.8163806180017954,119.0,2.549871658629854,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.8669118269425671, 'learning_rate': 0.026387559435644033, 'min_child_samples': 395, 'num_leaves': 103, 'reg_alpha': 0.5604264240905839, 'reg_lambda': 0.7659482822428403, 'subsample_for_bin': 200000, 'subsample': 0.726899678064776}",199
-0.7674586367487878,-0.8032765098369878,421.4,3.4640228875441608,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.8386883514505495, 'learning_rate': 0.041200802976299536, 'min_child_samples': 360, 'num_leaves': 91, 'reg_alpha': 0.44496778782442, 'reg_lambda': 0.9244262827823213, 'subsample_for_bin': 80000, 'subsample': 1.0}",200
-0.7698575605231105,-0.8390012571971381,55.6,1.8723617770265264,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.881160886598697, 'learning_rate': 0.09633121744772272, 'min_child_samples': 190, 'num_leaves': 46, 'reg_alpha': 0.29811385939836854, 'reg_lambda': 0.5090301867838509, 'subsample_for_bin': 140000, 'subsample': 1.0}",201
