loss,params,iteration,estimators,train_time 
0.23455766011818469,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.8196881775024338, 'learning_rate': 0.012242937098356173, 'min_child_samples': 275, 'num_leaves': 74, 'reg_alpha': 0.1379542226983932, 'reg_lambda': 0.8976465738060174, 'subsample_for_bin': 20000, 'subsample': 0.8515213299439898, 'metric': 'auc', 'verbose': 1}",295,309,3.8659488432790567
0.2461679639496145,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.8514889778995364, 'learning_rate': 0.010006820330346788, 'min_child_samples': 330, 'num_leaves': 48, 'reg_alpha': 0.5002984394983154, 'reg_lambda': 0.9907015002617051, 'subsample_for_bin': 280000, 'subsample': 0.8235220839216463, 'metric': 'auc', 'verbose': 1}",296,41,2.04628134717359
0.23226873571457163,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8327169484711936, 'learning_rate': 0.02103043102225224, 'min_child_samples': 250, 'num_leaves': 58, 'reg_alpha': 0.3014521144542589, 'reg_lambda': 0.6077272437575229, 'subsample_for_bin': 20000, 'subsample': 0.7344523600704599, 'metric': 'auc', 'verbose': 1}",297,137,2.378925187761979
0.23772540966372535,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6961100949871697, 'learning_rate': 0.010750482987827333, 'min_child_samples': 360, 'num_leaves': 99, 'reg_alpha': 0.21364836110976973, 'reg_lambda': 0.6851675585384113, 'subsample_for_bin': 140000, 'subsample': 0.9123933915033843, 'metric': 'auc', 'verbose': 1}",298,398,4.076138317250752
0.2413404740056927,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6811775877576841, 'learning_rate': 0.016901115686716775, 'min_child_samples': 225, 'num_leaves': 35, 'reg_alpha': 0.8092256035083407, 'reg_lambda': 0.7981874265227682, 'subsample_for_bin': 60000, 'subsample': 1.0, 'metric': 'auc', 'verbose': 1}",299,41,1.0737728792696544
0.23593932056335798,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.666881300313724, 'learning_rate': 0.011357824752284688, 'min_child_samples': 205, 'num_leaves': 52, 'reg_alpha': 0.10519755471556186, 'reg_lambda': 0.843860612979817, 'subsample_for_bin': 40000, 'subsample': 0.8368418015685299, 'metric': 'auc', 'verbose': 1}",300,168,2.848140929586407
0.2367776648817228,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6562124024814278, 'learning_rate': 0.07238856250947359, 'min_child_samples': 290, 'num_leaves': 30, 'reg_alpha': 0.5327548886115194, 'reg_lambda': 0.6467594596978414, 'subsample_for_bin': 80000, 'subsample': 0.6318745773734822, 'metric': 'auc', 'verbose': 1}",301,48,1.30826469694739
0.23478922268543123,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7158392710714122, 'learning_rate': 0.019574889538885684, 'min_child_samples': 235, 'num_leaves': 63, 'reg_alpha': 0.34184135882051603, 'reg_lambda': 0.8074039577609838, 'subsample_for_bin': 40000, 'subsample': 0.8654323849758897, 'metric': 'auc', 'verbose': 1}",302,172,2.7480410327825666
0.23799441444868152,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6440530451737002, 'learning_rate': 0.014254442918318863, 'min_child_samples': 155, 'num_leaves': 41, 'reg_alpha': 0.3983758863950114, 'reg_lambda': 0.9357710140446516, 'subsample_for_bin': 20000, 'subsample': 0.8861068965643639, 'metric': 'auc', 'verbose': 1}",303,133,2.6930420397152375
0.23782642431530587,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.7558389179814932, 'learning_rate': 0.01768138343757621, 'min_child_samples': 265, 'num_leaves': 38, 'reg_alpha': 0.27142339374674734, 'reg_lambda': 0.7449546744741442, 'subsample_for_bin': 40000, 'subsample': 0.6993508924164595, 'metric': 'auc', 'verbose': 1}",304,255,8.884387654211423
0.23895435206068438,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7255994672236936, 'learning_rate': 0.015784893096025154, 'min_child_samples': 170, 'num_leaves': 32, 'reg_alpha': 0.05051331597315989, 'reg_lambda': 0.5592653679823305, 'subsample_for_bin': 100000, 'subsample': 0.678138248248008, 'metric': 'auc', 'verbose': 1}",305,118,2.4939333740658185
0.237422852659659,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7380281111372033, 'learning_rate': 0.01343590418015767, 'min_child_samples': 215, 'num_leaves': 146, 'reg_alpha': 0.1722712225547867, 'reg_lambda': 0.3147658304964798, 'subsample_for_bin': 160000, 'subsample': 0.9753878813908264, 'metric': 'auc', 'verbose': 1}",306,116,2.3203922599318503
0.24593091288477642,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.6272509856650236, 'learning_rate': 0.060095613035435216, 'min_child_samples': 305, 'num_leaves': 70, 'reg_alpha': 0.6033680982973091, 'reg_lambda': 0.8757304488697271, 'subsample_for_bin': 20000, 'subsample': 1.0, 'metric': 'auc', 'verbose': 1}",307,15,0.6602359521543804
0.2404652478693875,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6065178314294609, 'learning_rate': 0.012504417859204494, 'min_child_samples': 455, 'num_leaves': 47, 'reg_alpha': 0.23691178420596365, 'reg_lambda': 0.7209893729820798, 'subsample_for_bin': 60000, 'subsample': 0.9508434314100541, 'metric': 'auc', 'verbose': 1}",308,105,1.5795977276320627
0.22973691571665966,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6876078536536474, 'learning_rate': 0.027415313871704483, 'min_child_samples': 255, 'num_leaves': 45, 'reg_alpha': 0.4557831840791652, 'reg_lambda': 0.6219900754322586, 'subsample_for_bin': 20000, 'subsample': 0.7900350239636332, 'metric': 'auc', 'verbose': 1}",309,115,2.073495261728567
0.23869813582834476,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6370692575551059, 'learning_rate': 0.027730938908165404, 'min_child_samples': 375, 'num_leaves': 56, 'reg_alpha': 0.675565894024504, 'reg_lambda': 0.47563235578708346, 'subsample_for_bin': 40000, 'subsample': 0.8002650374772973, 'metric': 'auc', 'verbose': 1}",310,112,1.7573406515134593
0.24066772039017503,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6122934026529966, 'learning_rate': 0.030501238185952316, 'min_child_samples': 350, 'num_leaves': 44, 'reg_alpha': 0.5627791301338494, 'reg_lambda': 0.35336562695003265, 'subsample_for_bin': 60000, 'subsample': 0.8149257495333845, 'metric': 'auc', 'verbose': 1}",311,134,1.9476269958026933
0.2402582223457712,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6615834482490833, 'learning_rate': 0.037196459403166335, 'min_child_samples': 320, 'num_leaves': 60, 'reg_alpha': 0.7736845880150808, 'reg_lambda': 0.4975741237693268, 'subsample_for_bin': 20000, 'subsample': 0.8288356247121924, 'metric': 'auc', 'verbose': 1}",312,92,1.6988082925727213
0.23569748353310538,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.6224332346325254, 'learning_rate': 0.02537310124575343, 'min_child_samples': 240, 'num_leaves': 66, 'reg_alpha': 0.638390712500283, 'reg_lambda': 0.5166089870823499, 'subsample_for_bin': 80000, 'subsample': 0.6109276083419425, 'metric': 'auc', 'verbose': 1}",313,232,8.273019215912427
0.23119994990883908,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6001916896275801, 'learning_rate': 0.0344627361807837, 'min_child_samples': 280, 'num_leaves': 77, 'reg_alpha': 0.4678832996168538, 'reg_lambda': 0.5789326307287311, 'subsample_for_bin': 300000, 'subsample': 0.7864690430452067, 'metric': 'auc', 'verbose': 1}",314,111,1.9101304233554401
0.2368159209266114,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6473094126802629, 'learning_rate': 0.02370979787413912, 'min_child_samples': 195, 'num_leaves': 68, 'reg_alpha': 0.5454067451430697, 'reg_lambda': 0.4520032199928611, 'subsample_for_bin': 20000, 'subsample': 0.7651417596136423, 'metric': 'auc', 'verbose': 1}",315,115,2.4922341044048153
0.24456694610215757,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6770647535240397, 'learning_rate': 0.03940353995864078, 'min_child_samples': 335, 'num_leaves': 56, 'reg_alpha': 0.8988971867566564, 'reg_lambda': 0.5404160169369328, 'subsample_for_bin': 40000, 'subsample': 1.0, 'metric': 'auc', 'verbose': 1}",316,23,0.7203065853382213
0.23183423946714765,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6872957496553627, 'learning_rate': 0.026362003614193552, 'min_child_samples': 260, 'num_leaves': 51, 'reg_alpha': 0.5245640779582325, 'reg_lambda': 0.6184323802092425, 'subsample_for_bin': 220000, 'subsample': 0.754941366706975, 'metric': 'auc', 'verbose': 1}",317,117,2.1077417747269465
0.23609351684468083,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6348737647253728, 'learning_rate': 0.03280545306363263, 'min_child_samples': 290, 'num_leaves': 63, 'reg_alpha': 0.7063458266515673, 'reg_lambda': 0.5301086061074378, 'subsample_for_bin': 40000, 'subsample': 0.7437559758735698, 'metric': 'auc', 'verbose': 1}",318,115,1.9133309895132697
0.23798519854972233,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6694394826643718, 'learning_rate': 0.05390050650387116, 'min_child_samples': 185, 'num_leaves': 90, 'reg_alpha': 0.6649447650341838, 'reg_lambda': 0.5930939652620952, 'subsample_for_bin': 100000, 'subsample': 0.8750381046609476, 'metric': 'auc', 'verbose': 1}",319,61,1.7667847678990256
0.23172410283052636,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.946635834774325, 'learning_rate': 0.050665621855305785, 'min_child_samples': 250, 'num_leaves': 50, 'reg_alpha': 0.5068614694637489, 'reg_lambda': 0.3956862468803643, 'subsample_for_bin': 60000, 'subsample': 0.8413325805131348, 'metric': 'auc', 'verbose': 1}",320,56,1.4876357794396426
0.24328193849765323,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.7010173109312777, 'learning_rate': 0.021725039377817997, 'min_child_samples': 115, 'num_leaves': 105, 'reg_alpha': 0.6333682335455215, 'reg_lambda': 0.9997602252271954, 'subsample_for_bin': 80000, 'subsample': 0.6366216249221314, 'metric': 'auc', 'verbose': 1}",321,231,10.567465044652181
0.2405014490216748,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6207753157837346, 'learning_rate': 0.01864745040816523, 'min_child_samples': 495, 'num_leaves': 119, 'reg_alpha': 0.5978620189224699, 'reg_lambda': 0.6509631822347235, 'subsample_for_bin': 20000, 'subsample': 0.849010219258457, 'metric': 'auc', 'verbose': 1}",322,40,1.0044487073150776
0.23313221952734442,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6516954932832175, 'learning_rate': 0.023987117278392513, 'min_child_samples': 230, 'num_leaves': 59, 'reg_alpha': 0.44734588564598476, 'reg_lambda': 0.566783940747529, 'subsample_for_bin': 60000, 'subsample': 0.7000346623018521, 'metric': 'auc', 'verbose': 1}",323,155,2.510883404046126
0.24066110856998435,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6608750920075585, 'learning_rate': 0.028867658839564832, 'min_child_samples': 270, 'num_leaves': 72, 'reg_alpha': 0.7251373918007078, 'reg_lambda': 0.6740736764783919, 'subsample_for_bin': 40000, 'subsample': 1.0, 'metric': 'auc', 'verbose': 1}",324,32,0.8167468230426493
0.23902734700413486,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6895820840395382, 'learning_rate': 0.04354950500550471, 'min_child_samples': 310, 'num_leaves': 45, 'reg_alpha': 0.4859225437610987, 'reg_lambda': 0.7008694265536481, 'subsample_for_bin': 20000, 'subsample': 0.7816208500868433, 'metric': 'auc', 'verbose': 1}",325,62,1.3949883207210405
0.2411517768345146,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7097265062781604, 'learning_rate': 0.022773890744110865, 'min_child_samples': 140, 'num_leaves': 54, 'reg_alpha': 0.38809092321846783, 'reg_lambda': 0.6305545880873702, 'subsample_for_bin': 120000, 'subsample': 0.8108542297391826, 'metric': 'auc', 'verbose': 1}",326,60,1.9988889609480793
0.2368581861146225,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6781946299004594, 'learning_rate': 0.030640901011070715, 'min_child_samples': 200, 'num_leaves': 81, 'reg_alpha': 0.6944396617991645, 'reg_lambda': 0.9661138965838738, 'subsample_for_bin': 40000, 'subsample': 0.7249012972342352, 'metric': 'auc', 'verbose': 1}",327,71,1.7884019583411828
0.23755545967302705,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6953691641545225, 'learning_rate': 0.036045738459328194, 'min_child_samples': 220, 'num_leaves': 40, 'reg_alpha': 0.4232383488568125, 'reg_lambda': 0.4155342126824121, 'subsample_for_bin': 60000, 'subsample': 0.7943192646379204, 'metric': 'auc', 'verbose': 1}",328,63,1.6104058791202078
0.2383649850337659,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.6066018410710321, 'learning_rate': 0.020089913836744598, 'min_child_samples': 390, 'num_leaves': 86, 'reg_alpha': 0.36258421773210253, 'reg_lambda': 0.47125750141341394, 'subsample_for_bin': 20000, 'subsample': 0.5003237475876858, 'metric': 'auc', 'verbose': 1}",329,389,11.908584184674964
0.23622281023860192,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6388489769225052, 'learning_rate': 0.021936571230852724, 'min_child_samples': 300, 'num_leaves': 34, 'reg_alpha': 0.7396881222227092, 'reg_lambda': 0.7748160647997802, 'subsample_for_bin': 80000, 'subsample': 0.8269181900495063, 'metric': 'auc', 'verbose': 1}",330,174,2.3742779383937886
0.2304788216544974,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6525342503549723, 'learning_rate': 0.02665927302496566, 'min_child_samples': 245, 'num_leaves': 49, 'reg_alpha': 0.875356731956763, 'reg_lambda': 0.5532690156482847, 'subsample_for_bin': 20000, 'subsample': 0.7079475097434698, 'metric': 'auc', 'verbose': 1}",331,130,2.162027381736607
0.2428659228273169,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.614910559856819, 'learning_rate': 0.045805524556481216, 'min_child_samples': 365, 'num_leaves': 42, 'reg_alpha': 0.3290561781489656, 'reg_lambda': 0.664993307311689, 'subsample_for_bin': 260000, 'subsample': 1.0, 'metric': 'auc', 'verbose': 1}",332,21,0.677853288231745
0.23203067850927728,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6730438772613442, 'learning_rate': 0.02078041810733642, 'min_child_samples': 280, 'num_leaves': 97, 'reg_alpha': 0.9380916901567217, 'reg_lambda': 0.9349776248997683, 'subsample_for_bin': 40000, 'subsample': 0.7683663080923151, 'metric': 'auc', 'verbose': 1}",333,160,2.396583483804534
0.22985282679772823,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7018200124321667, 'learning_rate': 0.016824068042648615, 'min_child_samples': 260, 'num_leaves': 30, 'reg_alpha': 0.5825874500945208, 'reg_lambda': 0.6100065281593176, 'subsample_for_bin': 140000, 'subsample': 0.8622269551143684, 'metric': 'auc', 'verbose': 1}",334,178,2.626516229817298
0.23913851585283763,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6276645181727617, 'learning_rate': 0.019002811990947253, 'min_child_samples': 180, 'num_leaves': 38, 'reg_alpha': 0.4582844212257809, 'reg_lambda': 0.9076751579007631, 'subsample_for_bin': 20000, 'subsample': 0.6625310497312594, 'metric': 'auc', 'verbose': 1}",335,171,2.9849290084157474
0.23901443902665487,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6656753732347469, 'learning_rate': 0.02474580595817629, 'min_child_samples': 320, 'num_leaves': 36, 'reg_alpha': 0.41211589323645803, 'reg_lambda': 0.3794696091602283, 'subsample_for_bin': 40000, 'subsample': 0.7462106744349528, 'metric': 'auc', 'verbose': 1}",336,114,1.862466677361681
0.2363025016649395,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.7213748149336441, 'learning_rate': 0.01786693414284347, 'min_child_samples': 210, 'num_leaves': 122, 'reg_alpha': 0.5519543730854034, 'reg_lambda': 0.1638621249162202, 'subsample_for_bin': 60000, 'subsample': 0.9808606414949226, 'metric': 'auc', 'verbose': 1}",337,335,12.847092468259234
0.23709129055217004,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6856650364711285, 'learning_rate': 0.014761663772349722, 'min_child_samples': 475, 'num_leaves': 102, 'reg_alpha': 0.18909414489048618, 'reg_lambda': 0.8188348683013977, 'subsample_for_bin': 80000, 'subsample': 0.7283650623148661, 'metric': 'auc', 'verbose': 1}",338,66,1.2216884152703642
0.23910427063311213,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7104103284681008, 'learning_rate': 0.01593949043782354, 'min_child_samples': 345, 'num_leaves': 47, 'reg_alpha': 0.30495411407219897, 'reg_lambda': 0.8541536939925395, 'subsample_for_bin': 200000, 'subsample': 0.9030788564894026, 'metric': 'auc', 'verbose': 1}",339,224,2.679748255503455
0.24004945282667445,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6479021099978077, 'learning_rate': 0.02799742652309359, 'min_child_samples': 295, 'num_leaves': 61, 'reg_alpha': 0.02004107609355954, 'reg_lambda': 0.4415321282316355, 'subsample_for_bin': 20000, 'subsample': 1.0, 'metric': 'auc', 'verbose': 1}",340,33,0.8317017613921962
0.23875419542908904,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.9590827427322989, 'learning_rate': 0.01987300783503452, 'min_child_samples': 230, 'num_leaves': 83, 'reg_alpha': 0.08886955132096636, 'reg_lambda': 0.5011829367055891, 'subsample_for_bin': 60000, 'subsample': 0.7758779605719609, 'metric': 'auc', 'verbose': 1}",341,164,2.7641439879303107
0.2396442722994534,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7284464755512868, 'learning_rate': 0.029679757872977008, 'min_child_samples': 400, 'num_leaves': 58, 'reg_alpha': 0.20525924794563818, 'reg_lambda': 0.7514493090804683, 'subsample_for_bin': 100000, 'subsample': 0.5718041683939139, 'metric': 'auc', 'verbose': 1}",342,38,1.1467908436275138
0.23292064408463986,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.9301546961731896, 'learning_rate': 0.033094253149057985, 'min_child_samples': 255, 'num_leaves': 93, 'reg_alpha': 0.7924315472236754, 'reg_lambda': 0.6987727247752127, 'subsample_for_bin': 20000, 'subsample': 0.6137473703769115, 'metric': 'auc', 'verbose': 1}",343,94,1.877737348775554
0.24179365519810447,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6424273043946565, 'learning_rate': 0.06451760059643673, 'min_child_samples': 165, 'num_leaves': 53, 'reg_alpha': 0.1258503572007224, 'reg_lambda': 0.29758773959364226, 'subsample_for_bin': 40000, 'subsample': 0.596901137798509, 'metric': 'auc', 'verbose': 1}",344,26,1.4611716598001294
0.23617737608661205,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.6562326898954947, 'learning_rate': 0.011889840832766342, 'min_child_samples': 330, 'num_leaves': 44, 'reg_alpha': 0.6107748153031543, 'reg_lambda': 0.07692305709751529, 'subsample_for_bin': 220000, 'subsample': 0.8037370132609826, 'metric': 'auc', 'verbose': 1}",345,638,24.45293358682966
0.23382365836818997,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6804510159972444, 'learning_rate': 0.04134073248804081, 'min_child_samples': 275, 'num_leaves': 34, 'reg_alpha': 0.28899039848131364, 'reg_lambda': 0.8829458246880586, 'subsample_for_bin': 120000, 'subsample': 0.8771086676947335, 'metric': 'auc', 'verbose': 1}",346,73,1.612031762177594
0.23354374807476463,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.8686342416555606, 'learning_rate': 0.013319227338172052, 'min_child_samples': 240, 'num_leaves': 78, 'reg_alpha': 0.43159873247646685, 'reg_lambda': 0.9721992454586756, 'subsample_for_bin': 60000, 'subsample': 0.7919297635211608, 'metric': 'auc', 'verbose': 1}",347,253,3.441053490300874
0.23893065379449785,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.765888451931001, 'learning_rate': 0.0229957263141658, 'min_child_samples': 220, 'num_leaves': 70, 'reg_alpha': 0.2505895576669087, 'reg_lambda': 0.7233906042958157, 'subsample_for_bin': 20000, 'subsample': 0.8229208506222928, 'metric': 'auc', 'verbose': 1}",348,109,2.2299156793610564
0.24348359775194184,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.7443285012526129, 'learning_rate': 0.018302118901148624, 'min_child_samples': 125, 'num_leaves': 74, 'reg_alpha': 0.36343750909455946, 'reg_lambda': 0.8383520674723135, 'subsample_for_bin': 40000, 'subsample': 1.0, 'metric': 'auc', 'verbose': 1}",349,53,1.3224243293093423
0.26333232569773,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.633010682703327, 'learning_rate': 0.01515039860692176, 'min_child_samples': 25, 'num_leaves': 41, 'reg_alpha': 0.342723682003499, 'reg_lambda': 0.3359589025122417, 'subsample_for_bin': 180000, 'subsample': 0.6919650836124165, 'metric': 'auc', 'verbose': 1}",350,20,1.8349575097249726
0.23602786709100432,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6945561652973413, 'learning_rate': 0.016543247143953322, 'min_child_samples': 200, 'num_leaves': 117, 'reg_alpha': 0.16432353946249273, 'reg_lambda': 0.6263696621096803, 'subsample_for_bin': 80000, 'subsample': 0.7569177301622482, 'metric': 'auc', 'verbose': 1}",351,189,3.179166282667211
0.23638942978945,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7766602208491501, 'learning_rate': 0.010532340085255274, 'min_child_samples': 285, 'num_leaves': 55, 'reg_alpha': 0.22448360326169198, 'reg_lambda': 0.9518987512818583, 'subsample_for_bin': 240000, 'subsample': 0.8570717491959865, 'metric': 'auc', 'verbose': 1}",352,282,3.47552300755342
0.23631700057223015,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6003081234165166, 'learning_rate': 0.025841098044739757, 'min_child_samples': 150, 'num_leaves': 32, 'reg_alpha': 0.31757905066986547, 'reg_lambda': 0.7670111706077913, 'subsample_for_bin': 100000, 'subsample': 0.942320340254769, 'metric': 'auc', 'verbose': 1}",353,137,6.006405683422599
0.23226432876891123,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7159345825920161, 'learning_rate': 0.02134517908611479, 'min_child_samples': 265, 'num_leaves': 66, 'reg_alpha': 0.13613807651651466, 'reg_lambda': 0.6492638051943015, 'subsample_for_bin': 20000, 'subsample': 0.886937068684573, 'metric': 'auc', 'verbose': 1}",354,135,2.1788010563118405
0.2386752864318441,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6694906599446332, 'learning_rate': 0.0140079884602717, 'min_child_samples': 315, 'num_leaves': 46, 'reg_alpha': 0.48765512507000863, 'reg_lambda': 0.787558312553233, 'subsample_for_bin': 160000, 'subsample': 0.8055256780556214, 'metric': 'auc', 'verbose': 1}",355,222,2.7668763589322225
0.24164083931121128,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.616195236537187, 'learning_rate': 0.011325427576585355, 'min_child_samples': 425, 'num_leaves': 63, 'reg_alpha': 0.5173327492851766, 'reg_lambda': 0.6759798105414656, 'subsample_for_bin': 40000, 'subsample': 0.8451105250452996, 'metric': 'auc', 'verbose': 1}",356,100,1.553833909617424
0.23651294509450316,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7070971203228741, 'learning_rate': 0.012862231952086961, 'min_child_samples': 190, 'num_leaves': 37, 'reg_alpha': 0.06254575121717315, 'reg_lambda': 0.926919424640658, 'subsample_for_bin': 40000, 'subsample': 0.6750207043957472, 'metric': 'auc', 'verbose': 1}",357,241,3.702050956472249
0.2404318041418786,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.7326290759962371, 'learning_rate': 0.01769464974351378, 'min_child_samples': 210, 'num_leaves': 52, 'reg_alpha': 0.27190003415743325, 'reg_lambda': 0.575601061782278, 'subsample_for_bin': 60000, 'subsample': 1.0, 'metric': 'auc', 'verbose': 1}",358,40,1.0537383363653134
0.23259418865158787,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6261185087550232, 'learning_rate': 0.024051219891614035, 'min_child_samples': 240, 'num_leaves': 30, 'reg_alpha': 0.37910009880135526, 'reg_lambda': 0.8994052911210686, 'subsample_for_bin': 20000, 'subsample': 0.8941249188433604, 'metric': 'auc', 'verbose': 1}",359,141,2.3464570199121226
0.23951587375098682,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7583994139339484, 'learning_rate': 0.03847315815816678, 'min_child_samples': 175, 'num_leaves': 49, 'reg_alpha': 0.3989794351330451, 'reg_lambda': 0.5280856009298422, 'subsample_for_bin': 60000, 'subsample': 0.738401941194884, 'metric': 'auc', 'verbose': 1}",360,79,1.9653125984887083
0.2312807349417303,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6607741751673232, 'learning_rate': 0.019115947288956894, 'min_child_samples': 270, 'num_leaves': 129, 'reg_alpha': 0.8392631673755987, 'reg_lambda': 0.5979413142671732, 'subsample_for_bin': 40000, 'subsample': 0.6639469871143248, 'metric': 'auc', 'verbose': 1}",361,480,18.393042722381324
0.23085769899574338,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6857882547932758, 'learning_rate': 0.03132201444611623, 'min_child_samples': 250, 'num_leaves': 107, 'reg_alpha': 0.4418705915587893, 'reg_lambda': 0.8651501916853107, 'subsample_for_bin': 280000, 'subsample': 0.6445566422156469, 'metric': 'auc', 'verbose': 1}",362,120,2.096385055529481
0.23410615311657967,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6404710862469207, 'learning_rate': 0.014427711141867656, 'min_child_samples': 300, 'num_leaves': 89, 'reg_alpha': 0.14891305729037013, 'reg_lambda': 0.9838854074606104, 'subsample_for_bin': 80000, 'subsample': 0.5459816018879133, 'metric': 'auc', 'verbose': 1}",363,161,2.3160345747614883
0.23994525547445256,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6735315360377074, 'learning_rate': 0.09271721349368396, 'min_child_samples': 230, 'num_leaves': 44, 'reg_alpha': 0.653797304704034, 'reg_lambda': 0.8080450386919504, 'subsample_for_bin': 140000, 'subsample': 0.7177933176812251, 'metric': 'auc', 'verbose': 1}",364,24,1.2253167855074025
